mirnaid,refseqid,genesymbol,start,end,bindingp,energy,seed,accessibility,au,phylopstem,phylopflank,me,number_of_pairings,binding_region_length,longest_consecutive_pairings,position,validated,TargetScan,miRDB
hsa-miR-4665-5p,NM_020702,MYORG,388,412,1.0,-29.0,1,0.008695789,0.294,0.0,0.0,-4.95700071937229,19,24,9,CDS,,0,0
hsa-miR-4665-3p,NM_020702,MYORG,551,584,0.846153846154,-38.4,1,7.855998e-06,0.294,0.0,0.0,-5.706554413123287,22,33,7,CDS,,0,0
hsa-miR-4667-5p,NM_020702,MYORG,6004,6025,0.846153846154,-22.6,1,0.001267015,0.544,0.0,0.0,-10.070822730338621,16,21,6,3UTR,,0,0
hsa-miR-4667-5p,NM_020702,MYORG,3459,3482,0.846153846154,-22.1,1,0.00184328,0.412,0.0,0.0,-9.24293577918011,16,23,5,3UTR,,0,0
hsa-miR-4667-5p,NM_020702,MYORG,4121,4156,0.923076923077,-21.7,1,6.745867e-05,0.456,0.0,0.0,-3.793324837357118,18,35,8,3UTR,,0,0
hsa-miR-4667-3p,NM_020702,MYORG,2444,2486,1.0,-28.2,1,1.965187e-05,0.368,0.0,0.0,-9.293986002606438,16,20,9,3UTR,,0,1
hsa-miR-4667-3p,NM_020702,MYORG,2890,2909,1.0,-23.8,1,6.291233e-05,0.441,0.0,0.0,-4.650164754877524,15,19,9,3UTR,,0,1
hsa-miR-219b-5p,NM_020702,MYORG,3153,3170,1.0,-18.4,1,0.001796108,0.515,0.0,0.0,-5.459754139171521,14,17,8,3UTR,,0,0
hsa-miR-219b-5p,NM_020702,MYORG,4558,4605,0.871794871795,-18.3,1,0.0172944,0.588,0.0,0.0,-6.236470572775607,18,47,8,3UTR,,0,0
hsa-miR-4669,NM_020702,MYORG,3217,3247,1.0,-26.2,1,0.0002186825,0.471,0.0,0.0,-5.350864311663566,20,30,8,3UTR,,0,0
hsa-miR-4669,NM_020702,MYORG,70,91,0.846153846154,-23.7,1,3.078766e-06,0.426,0.0,0.0,-6.514540193678739,16,21,9,5UTR,,0,0
hsa-miR-4670-5p,NM_020702,MYORG,1020,1066,0.884615384615,-20.8,1,0.002538313,0.441,0.0,0.0,-6.851148393071081,17,21,8,CDS,,0,0
hsa-miR-4670-5p,NM_020702,MYORG,2631,2647,0.923076923077,-17.7,1,1.479903e-05,0.574,0.0,0.0,-9.861343503275094,15,16,15,3UTR,,0,0
hsa-miR-4670-3p,NM_020702,MYORG,5452,5468,1.0,-19.8,1,0.001825124,0.471,0.0,0.0,-15.811570173637051,13,16,7,3UTR,,0,0
hsa-miR-4671-3p,NM_020702,MYORG,4942,4961,0.923076923077,-18.8,1,0.000106807,0.426,0.0,0.0,-9.884564781105134,15,19,9,3UTR,,0,0
hsa-miR-4672,NM_020702,MYORG,77,94,0.974358974359,-23.4,1,0.0001746377,0.412,0.0,0.0,-13.660467556714522,14,17,7,5UTR,,0,0
hsa-miR-4672,NM_020702,MYORG,4918,4942,0.923076923077,-21.8,1,3.414153e-05,0.382,0.0,0.0,-6.004329946239545,15,24,8,3UTR,,0,0
hsa-miR-4673,NM_020702,MYORG,1854,1904,0.846153846154,-25.5,1,0.0001201844,0.382,0.0,0.0,-5.838533207394711,18,50,8,CDS,,0,1
hsa-miR-4674,NM_020702,MYORG,2288,2323,0.923076923077,-33.3,1,5.091568e-05,0.353,0.0,0.0,-4.1706235265052785,18,25,9,CDS,,0,0
hsa-miR-4674,NM_020702,MYORG,1859,1882,0.923076923077,-30.0,1,2.148548e-05,0.279,0.0,0.0,-6.825347112316308,18,23,7,CDS,,0,0
hsa-miR-4675,NM_020702,MYORG,763,787,0.846153846154,-25.2,1,2.663504e-05,0.353,0.0,0.0,-8.636997025167332,17,24,6,CDS,,0,0
hsa-miR-4676-5p,NM_020702,MYORG,1516,1543,0.846153846154,-22.9,1,0.0001370217,0.338,0.0,0.0,-3.937574446201665,19,27,10,CDS,,0,0
hsa-miR-4676-5p,NM_020702,MYORG,1647,1670,1.0,-22.6,1,0.002026364,0.382,0.0,0.0,-7.7817751947826395,17,23,8,CDS,,0,0
hsa-miR-4676-5p,NM_020702,MYORG,564,582,0.923076923077,-21.1,1,4.930724e-06,0.279,0.0,0.0,-7.737658649660518,16,18,9,CDS,,0,0
hsa-miR-4676-3p,NM_020702,MYORG,3776,3816,1.0,-27.7,1,0.001949273,0.471,0.0,0.0,-6.199507187700468,17,19,17,3UTR,,0,0
hsa-miR-4676-3p,NM_020702,MYORG,1414,1451,0.846153846154,-25.2,1,2.445817e-07,0.309,0.0,0.0,-4.95700071937229,18,37,10,CDS,,0,0
hsa-miR-4677-5p,NM_020702,MYORG,2576,2595,0.923076923077,-25.9,1,6.942264e-06,0.471,0.0,0.0,-8.303804028968646,17,19,15,3UTR,,0,0
hsa-miR-4677-3p,NM_020702,MYORG,6194,6234,0.865384615385,-18.2,1,0.005357364,0.544,0.0,0.0,-5.227013184751041,14,20,8,3UTR,,0,0
hsa-miR-4680-5p,NM_020702,MYORG,3143,3183,0.923076923077,-17.7,1,0.0007145931,0.471,0.0,0.0,-9.625393054950935,16,33,10,3UTR,,0,0
hsa-miR-4681,NM_020702,MYORG,5000,5040,1.0,-22.1,1,7.579895e-06,0.456,0.0,0.0,-10.371861657730689,17,40,10,3UTR,,0,0
hsa-miR-4682,NM_020702,MYORG,4911,4958,0.923076923077,-30.9,1,5.786621e-06,0.397,0.0,0.0,-4.650164754877524,21,47,12,3UTR,,0,0
hsa-miR-4682,NM_020702,MYORG,1490,1507,1.0,-27.5,1,0.0003169138,0.309,0.0,0.0,-13.6655996434504,16,17,16,CDS,,0,0
hsa-miR-4682,NM_020702,MYORG,337,360,0.846153846154,-26.3,1,2.778046e-05,0.294,0.0,0.0,-10.826918185212804,18,23,11,CDS,,0,0
hsa-miR-4683,NM_020702,MYORG,2467,2503,1.0,-26.3,1,0.002054544,0.412,0.0,0.0,-6.106959766537749,20,36,8,3UTR,,0,0
hsa-miR-4684-5p,NM_020702,MYORG,3788,3811,1.0,-20.6,1,0.0007138399,0.471,0.0,0.0,-6.825347112316308,14,16,14,3UTR,,0,0
hsa-miR-4684-3p,NM_020702,MYORG,5281,5328,0.846153846154,-21.1,1,0.0003750728,0.515,0.0,0.0,-5.495113920508112,20,47,9,3UTR,,0,0
hsa-miR-4685-5p,NM_020702,MYORG,501,529,0.846153846154,-35.9,1,1.393558e-05,0.265,0.0,0.0,-5.694283598550164,22,28,9,CDS,,0,0
hsa-miR-4685-5p,NM_020702,MYORG,1313,1339,0.846153846154,-31.6,1,2.17476e-05,0.338,0.0,0.0,-6.283094717113671,21,26,8,CDS,,0,0
hsa-miR-4685-3p,NM_020702,MYORG,2448,2487,1.0,-29.4,1,2.136106e-05,0.382,0.0,0.0,-3.793324837357118,18,23,10,3UTR,,0,1
hsa-miR-4685-3p,NM_020702,MYORG,3790,3811,0.846153846154,-26.6,1,0.0007138399,0.471,0.0,0.0,-8.651735827774022,16,21,5,3UTR,,0,1
hsa-miR-4686,NM_020702,MYORG,2584,2603,1.0,-25.4,1,9.641579e-05,0.5,0.0,0.0,-6.857959480565336,17,19,14,3UTR,,0,0
hsa-miR-4686,NM_020702,MYORG,4875,4896,0.923076923077,-24.1,1,1.946832e-06,0.412,0.0,0.0,-6.857959480565336,17,21,10,3UTR,,0,0
hsa-miR-4686,NM_020702,MYORG,5240,5263,0.846153846154,-23.2,1,0.001424142,0.397,0.0,0.0,-6.246131332038532,18,23,10,3UTR,,0,0
hsa-miR-4687-5p,NM_020702,MYORG,2462,2488,1.0,-30.0,1,2.526728e-05,0.397,0.0,0.0,-6.733736334547221,16,21,10,3UTR,,0,0
hsa-miR-4687-5p,NM_020702,MYORG,647,668,0.923076923077,-25.4,1,1.177985e-06,0.279,0.0,0.0,-4.95700071937229,15,21,9,CDS,,0,0
hsa-miR-4687-3p,NM_020702,MYORG,1188,1214,0.846153846154,-33.0,1,0.04891593,0.426,0.0,0.0,-3.937574446201665,21,26,9,CDS,,0,0
hsa-miR-4687-3p,NM_020702,MYORG,3212,3235,0.923076923077,-29.3,1,0.0004932255,0.441,0.0,0.0,-3.793324837357118,19,23,9,3UTR,,0,0
hsa-miR-1343-5p,NM_020702,MYORG,971,993,0.923076923077,-36.3,1,3.183788e-06,0.279,0.0,0.0,-9.54204321188781,17,22,7,CDS,,0,0
hsa-miR-1343-5p,NM_020702,MYORG,1813,1850,0.846153846154,-33.8,1,1.436738e-05,0.279,0.0,0.0,-5.838533207394711,21,37,8,CDS,,0,0
hsa-miR-1343-3p,NM_020702,MYORG,2460,2483,1.0,-29.0,1,3.370806e-06,0.382,0.0,0.0,-7.127663820060954,19,23,10,3UTR,,0,0
hsa-miR-1343-3p,NM_020702,MYORG,5025,5042,0.923076923077,-27.8,1,4.98934e-06,0.441,0.0,0.0,-15.718140253644634,14,17,8,3UTR,,0,0
hsa-miR-1343-3p,NM_020702,MYORG,5172,5193,0.846153846154,-26.2,1,0.0005736053,0.485,0.0,0.0,-8.573508368464264,17,21,6,3UTR,,0,0
hsa-miR-4688,NM_020702,MYORG,5008,5041,0.923076923077,-26.7,1,5.661127e-06,0.456,0.0,0.0,-8.014824275086253,18,33,10,3UTR,,0,0
hsa-miR-4688,NM_020702,MYORG,4944,4980,0.923076923077,-26.4,1,0.0144214,0.441,0.0,0.0,-8.750273835336888,17,36,8,3UTR,,0,0
hsa-miR-4689,NM_020702,MYORG,2745,2780,0.923076923077,-30.9,1,0.001615984,0.485,0.0,0.0,-3.937574446201665,21,35,11,3UTR,,0,0
hsa-miR-4689,NM_020702,MYORG,2378,2399,1.0,-29.1,1,0.0295253,0.441,0.0,0.0,-6.969596721160855,18,21,8,3UTR,,0,0
hsa-miR-4690-5p,NM_020702,MYORG,1985,2012,0.846153846154,-29.1,1,1.711893e-06,0.309,0.0,0.0,-4.95700071937229,20,27,12,CDS,,0,0
hsa-miR-4690-5p,NM_020702,MYORG,2991,3016,0.846153846154,-26.8,1,1.061126e-05,0.412,0.0,0.0,-7.757046662006918,17,25,7,3UTR,,0,0
hsa-miR-4690-5p,NM_020702,MYORG,4941,4979,1.0,-26.7,1,0.005906948,0.441,0.0,0.0,-5.180080914529843,19,38,8,3UTR,,0,0
hsa-miR-4690-3p,NM_020702,MYORG,541,570,0.846153846154,-29.7,1,3.755297e-08,0.265,0.0,0.0,-8.051479534278258,16,20,10,CDS,,0,0
hsa-miR-4690-3p,NM_020702,MYORG,4142,4170,0.884615384615,-29.0,1,5.316041e-05,0.544,0.0,0.0,-3.937574446201665,19,28,8,3UTR,,0,0
hsa-miR-4690-3p,NM_020702,MYORG,5005,5034,0.846153846154,-26.9,1,1.590474e-05,0.426,0.0,0.0,-6.969596721160855,20,29,11,3UTR,,0,0
hsa-miR-4691-5p,NM_020702,MYORG,4853,4889,0.923076923077,-30.3,1,1.628309e-07,0.426,0.0,0.0,-6.3903809408830785,21,36,10,3UTR,,0,0
hsa-miR-4691-5p,NM_020702,MYORG,345,395,0.923076923077,-30.4,1,1.140952e-08,0.324,0.0,0.0,-11.602076009045458,17,21,9,CDS,,0,0
hsa-miR-4691-5p,NM_020702,MYORG,2142,2175,0.846153846154,-29.9,1,8.444576e-06,0.309,0.0,0.0,-3.937574446201665,21,33,10,CDS,,0,0
hsa-miR-4691-3p,NM_020702,MYORG,1518,1542,1.0,-31.9,1,0.0001317963,0.324,0.0,0.0,-8.303804028968646,19,24,10,CDS,,0,1
hsa-miR-4693-5p,NM_020702,MYORG,4025,4046,0.923076923077,-17.3,1,0.0038697,0.603,0.0,0.0,-15.157529947247777,15,21,11,3UTR,,0,0
hsa-miR-4693-5p,NM_020702,MYORG,5933,5956,0.846153846154,-15.9,1,0.002779745,0.544,0.0,0.0,-13.613843412376458,16,23,11,3UTR,,0,0
hsa-miR-4693-3p,NM_020702,MYORG,6077,6126,0.846153846154,-20.3,1,0.002407287,0.632,0.0,0.0,-5.838533207394711,18,49,10,3UTR,,0,0
hsa-miR-4693-3p,NM_020702,MYORG,4164,4188,0.846153846154,-18.1,1,0.3324216,0.588,0.0,0.0,-7.650646301409068,16,24,11,3UTR,,0,0
hsa-miR-4695-5p,NM_020702,MYORG,299,320,0.923076923077,-27.0,1,0.05356793,0.368,0.0,0.0,-7.488945926249844,16,21,6,CDS,,0,0
hsa-miR-4695-3p,NM_020702,MYORG,3968,3988,1.0,-24.8,1,0.007353215,0.529,0.0,0.0,-8.239134289107168,17,20,11,3UTR,,0,0
hsa-miR-4695-3p,NM_020702,MYORG,3998,4043,0.884615384615,-23.2,1,0.002318584,0.618,0.0,0.0,-3.793324837357118,18,45,9,3UTR,,0,0
hsa-miR-4697-5p,NM_020702,MYORG,2033,2078,1.0,-31.9,1,0.0001206954,0.324,0.0,0.0,-3.937574446201665,20,29,10,CDS,,0,1
hsa-miR-4697-5p,NM_020702,MYORG,1505,1528,0.923076923077,-27.5,1,4.88534e-06,0.353,0.0,0.0,-4.650164754877524,19,23,12,CDS,,0,1
hsa-miR-4697-3p,NM_020702,MYORG,2453,2493,1.0,-27.0,1,0.0001184244,0.397,0.0,0.0,-6.9818890181723,18,22,11,3UTR,,0,0
hsa-miR-4697-3p,NM_020702,MYORG,2841,2868,0.884615384615,-26.6,1,0.001710513,0.412,0.0,0.0,-7.49779848186265,21,27,7,3UTR,,0,0
hsa-miR-4698,NM_020702,MYORG,5974,5992,0.846153846154,-17.9,0,0.0001850767,0.529,0.0,0.0,-17.8456944997654,14,18,7,3UTR,,0,0
hsa-miR-4699-3p,NM_020702,MYORG,4584,4602,0.846153846154,-17.7,1,0.01092147,0.588,0.0,0.0,-12.893365778234283,16,18,11,3UTR,,0,0
hsa-miR-4700-5p,NM_020702,MYORG,2139,2161,0.846153846154,-24.8,1,8.264162e-07,0.338,0.0,0.0,-9.262695810632097,17,22,11,CDS,,0,0
hsa-miR-4700-5p,NM_020702,MYORG,1759,1777,0.923076923077,-24.1,1,0.004744056,0.324,0.0,0.0,-7.838420809809573,15,18,10,CDS,,0,0
hsa-miR-4700-5p,NM_020702,MYORG,5245,5293,0.846153846154,-23.3,1,0.006257965,0.5,0.0,0.0,-4.794414363722071,20,48,9,3UTR,,0,0
hsa-miR-4700-3p,NM_020702,MYORG,2559,2625,0.846153846154,-29.0,1,0.004981394,0.588,0.0,0.0,-3.793324837357118,23,53,7,3UTR,,0,0
hsa-miR-4701-5p,NM_020702,MYORG,2847,2866,0.923076923077,-25.7,1,0.0007118833,0.412,0.0,0.0,-7.540648113931671,17,19,10,3UTR,,0,0
hsa-miR-4701-3p,NM_020702,MYORG,2787,2807,1.0,-22.4,1,0.0007640202,0.485,0.0,0.0,-6.55112351607057,15,20,7,3UTR,,0,0
hsa-miR-4704-3p,NM_020702,MYORG,5454,5475,0.923076923077,-20.3,1,0.0006839928,0.515,0.0,0.0,-5.4812609810729835,18,21,12,3UTR,,0,0
hsa-miR-4706,NM_020702,MYORG,1728,1778,1.0,-35.9,1,0.01119303,0.324,0.0,0.0,-7.674488971013231,21,25,10,CDS,,0,0
hsa-miR-4706,NM_020702,MYORG,1624,1667,0.923076923077,-30.3,1,0.001959802,0.353,0.0,0.0,-3.937574446201665,25,43,11,CDS,,0,0
hsa-miR-4707-3p,NM_020702,MYORG,1998,2040,0.923076923077,-29.2,1,2.829219e-05,0.338,0.0,0.0,-4.849714495602881,19,42,8,CDS,,0,0
hsa-miR-4708-5p,NM_020702,MYORG,454,470,0.846153846154,-22.4,1,3.131832e-06,0.382,0.0,0.0,-7.840254128736813,13,16,6,CDS,,0,0
hsa-miR-4708-3p,NM_020702,MYORG,5022,5039,0.846153846154,-21.6,1,4.606801e-06,0.456,0.0,0.0,-15.457438861946798,14,17,11,3UTR,,0,0
hsa-miR-4709-5p,NM_020702,MYORG,485,528,0.846153846154,-24.6,1,3.504505e-07,0.279,0.0,0.0,-9.546562468637928,16,43,12,CDS,,0,0
hsa-miR-4709-5p,NM_020702,MYORG,3774,3808,0.846153846154,-21.1,1,3.372215e-05,0.471,0.0,0.0,-11.090249003509248,16,25,11,3UTR,,0,0
hsa-miR-4709-3p,NM_020702,MYORG,1663,1713,0.923076923077,-24.4,1,0.0220898,0.412,0.0,0.0,-5.692450279622925,19,24,8,CDS,,0,0
hsa-miR-4709-3p,NM_020702,MYORG,4853,4875,0.923076923077,-23.7,1,0.0007986797,0.426,0.0,0.0,-9.456048547040908,19,22,10,3UTR,,0,0
hsa-miR-4710,NM_020702,MYORG,275,303,1.0,-24.0,1,0.5608091,0.456,0.0,0.0,-4.794414363722071,16,28,7,CDS,,0,0
hsa-miR-4710,NM_020702,MYORG,3278,3294,1.0,-24.3,1,0.01354387,0.456,0.0,0.0,-6.770391593739227,14,16,11,3UTR,,0,0
hsa-miR-4711-5p,NM_020702,MYORG,384,396,0.923076923077,-22.1,1,2.34535e-08,0.324,0.0,0.0,-6.907794008098015,11,12,11,CDS,,0,0
hsa-miR-4712-5p,NM_020702,MYORG,5876,5893,0.923076923077,-22.9,0,4.642137e-05,0.515,0.0,0.0,-14.533279192037693,13,17,10,3UTR,,0,0
hsa-miR-4712-5p,NM_020702,MYORG,4473,4499,1.0,-20.7,1,0.01189089,0.588,0.0,0.0,-5.226705058867908,19,26,7,3UTR,,0,0
hsa-miR-4712-3p,NM_020702,MYORG,3403,3423,1.0,-20.9,1,0.000427521,0.471,0.0,0.0,-6.674744927794402,15,20,11,3UTR,,0,0
hsa-miR-4713-5p,NM_020702,MYORG,5873,5895,0.923076923077,-28.5,1,0.003441476,0.515,0.0,0.0,-8.40585589311169,18,22,12,3UTR,,0,0
hsa-miR-4713-3p,NM_020702,MYORG,5915,5954,0.846153846154,-25.0,1,0.004628828,0.574,0.0,0.0,-3.937574446201665,22,39,7,3UTR,,0,0
hsa-miR-4713-3p,NM_020702,MYORG,1709,1732,0.846153846154,-24.5,1,1.205293e-05,0.397,0.0,0.0,-9.562394864246642,19,23,9,CDS,,0,0
hsa-miR-4713-3p,NM_020702,MYORG,5510,5529,1.0,-23.8,1,0.0002513317,0.544,0.0,0.0,-7.49779848186265,17,19,15,3UTR,,0,0
hsa-miR-4713-3p,NM_020702,MYORG,1613,1630,1.0,-23.3,1,8.242433e-06,0.294,0.0,0.0,-11.222008424371412,13,17,7,CDS,,0,0
hsa-miR-4714-3p,NM_020702,MYORG,3444,3487,1.0,-28.7,1,0.0001123821,0.441,0.0,0.0,-7.1080492929027015,18,21,11,3UTR,,0,0
hsa-miR-4715-5p,NM_020702,MYORG,2810,2833,0.923076923077,-25.9,1,0.01197903,0.397,0.0,0.0,-4.1706235265052785,21,23,15,3UTR,,0,0
hsa-miR-4715-5p,NM_020702,MYORG,1195,1217,0.846153846154,-24.4,1,0.03362487,0.471,0.0,0.0,-10.405199502216277,18,22,7,CDS,,0,0
hsa-miR-4715-3p,NM_020702,MYORG,372,389,0.923076923077,-25.0,1,1.80167e-10,0.353,0.0,0.0,-10.080671321356581,15,17,11,CDS,,0,0
hsa-miR-4715-3p,NM_020702,MYORG,2457,2475,0.923076923077,-23.8,1,2.728786e-06,0.426,0.0,0.0,-13.812662235701469,14,18,7,3UTR,,0,0
hsa-miR-4716-5p,NM_020702,MYORG,3139,3188,1.0,-28.4,1,0.0007352439,0.456,0.0,0.0,-4.1706235265052785,17,20,15,3UTR,,0,0
hsa-miR-4716-3p,NM_020702,MYORG,3414,3445,0.953846153846,-23.4,1,0.2048874,0.441,0.0,0.0,-5.692450279622925,19,25,8,3UTR,MIRT712440,0,0
hsa-miR-4716-3p,NM_020702,MYORG,1701,1721,0.846153846154,-22.7,1,0.001028154,0.412,0.0,0.0,-10.05833254235624,17,20,7,CDS,MIRT712440,0,0
hsa-miR-4716-3p,NM_020702,MYORG,3854,3872,0.923076923077,-21.5,1,0.1121176,0.485,0.0,0.0,-10.97594276910396,14,18,6,3UTR,MIRT712440,0,0
hsa-miR-4717-5p,NM_020702,MYORG,3296,3322,1.0,-29.4,1,3.145819e-06,0.412,0.0,0.0,-7.326051444716493,19,26,9,3UTR,,0,0
hsa-miR-4717-3p,NM_020702,MYORG,249,274,0.923076923077,-27.1,1,0.002950504,0.382,0.0,0.0,-4.95700071937229,19,25,8,CDS,,0,0
hsa-miR-4717-3p,NM_020702,MYORG,700,724,0.846153846154,-26.1,1,3.914526e-06,0.338,0.0,0.0,-8.319888395918463,19,24,6,CDS,,0,0
hsa-miR-4720-5p,NM_020702,MYORG,3603,3625,0.923076923077,-21.3,1,9.010506e-05,0.559,0.0,0.0,-10.619670385663966,18,22,10,3UTR,,0,0
hsa-miR-4720-5p,NM_020702,MYORG,3001,3021,0.923076923077,-20.5,1,6.576861e-05,0.397,0.0,0.0,-4.1706235265052785,15,20,12,3UTR,,0,0
hsa-miR-4720-5p,NM_020702,MYORG,1003,1024,0.923076923077,-20.0,1,0.0001175939,0.368,0.0,0.0,-8.527136195467303,14,18,12,CDS,,0,0
hsa-miR-4721,NM_020702,MYORG,4868,4890,0.923076923077,-27.9,1,1.726966e-07,0.426,0.0,0.0,-7.826458121119584,16,22,8,3UTR,,0,0
hsa-miR-4721,NM_020702,MYORG,1986,2006,0.923076923077,-25.6,1,1.883757e-07,0.309,0.0,0.0,-7.840562254619947,17,20,11,CDS,,0,0
hsa-miR-4721,NM_020702,MYORG,2290,2313,1.0,-25.3,1,3.952052e-08,0.368,0.0,0.0,-5.101250328216836,20,23,14,CDS,,0,0
hsa-miR-4721,NM_020702,MYORG,756,779,0.923076923077,-25.0,1,2.01137e-08,0.338,0.0,0.0,-8.760185275770917,18,23,13,CDS,,0,0
hsa-miR-4722-5p,NM_020702,MYORG,215,287,0.923076923077,-31.3,1,0.07001673,0.382,0.0,0.0,-6.7623489216120145,20,24,15,CDS,,0,1
hsa-miR-4722-3p,NM_020702,MYORG,2819,2871,0.923076923077,-29.3,1,0.0006003429,0.382,0.0,0.0,-3.793324837357118,19,28,11,3UTR,,0,0
hsa-miR-4722-3p,NM_020702,MYORG,5870,5892,0.846153846154,-27.4,1,3.041062e-05,0.529,0.0,0.0,-7.8606057810956464,18,22,10,3UTR,,0,0
hsa-miR-4723-5p,NM_020702,MYORG,3623,3672,1.0,-23.7,1,0.0009426474,0.456,0.0,0.0,-5.4812609810729835,19,49,10,3UTR,MIRT712436,0,0
hsa-miR-4723-5p,NM_020702,MYORG,3198,3241,0.846153846154,-23.6,1,5.23728e-06,0.456,0.0,0.0,-7.619188839132421,19,43,10,3UTR,MIRT712436,0,0
hsa-miR-4723-3p,NM_020702,MYORG,5763,5810,1.0,-34.3,1,0.0005588067,0.5,0.0,0.0,-5.1900497996759025,19,21,19,3UTR,,0,0
hsa-miR-4723-3p,NM_020702,MYORG,2574,2594,1.0,-32.9,1,7.348911e-07,0.471,0.0,0.0,-5.692450279622925,17,20,9,3UTR,,0,0
hsa-miR-451b,NM_020702,MYORG,4473,4518,0.923076923077,-20.2,1,2.314644e-05,0.603,0.0,0.0,-6.03692083205025,16,21,9,3UTR,,0,0
hsa-miR-4724-5p,NM_020702,MYORG,2987,3006,0.846153846154,-22.2,1,5.161988e-05,0.456,0.0,0.0,-12.105156019929755,14,19,7,3UTR,,0,0
hsa-miR-4724-3p,NM_020702,MYORG,5016,5034,0.923076923077,-22.5,1,1.590474e-05,0.426,0.0,0.0,-9.430348285984671,17,18,17,3UTR,,0,0
hsa-miR-4724-3p,NM_020702,MYORG,5064,5082,1.0,-22.3,1,0.0001859138,0.485,0.0,0.0,-6.537650639318747,15,18,8,3UTR,,0,0
hsa-miR-4725-5p,NM_020702,MYORG,5872,5892,1.0,-24.4,1,3.041062e-05,0.529,0.0,0.0,-10.371861657730689,15,20,9,3UTR,,0,0
hsa-miR-4725-5p,NM_020702,MYORG,3964,3983,0.923076923077,-23.7,1,0.0002756302,0.515,0.0,0.0,-11.638210795663031,14,19,9,3UTR,,0,0
hsa-miR-4725-5p,NM_020702,MYORG,5792,5808,0.846153846154,-23.0,1,0.0004413789,0.515,0.0,0.0,-11.638210795663031,13,16,8,3UTR,,0,0
hsa-miR-4725-5p,NM_020702,MYORG,4819,4841,0.846153846154,-22.3,1,0.0001712917,0.5,0.0,0.0,-8.697667621259923,16,22,9,3UTR,,0,0
hsa-miR-4725-3p,NM_020702,MYORG,425,472,0.846153846154,-32.9,1,2.962361e-06,0.382,0.0,0.0,-4.993964104447428,20,25,8,CDS,,0,0
hsa-miR-4726-5p,NM_020702,MYORG,2674,2695,1.0,-29.2,1,1.109715e-05,0.471,0.0,0.0,-8.560074387102297,17,21,6,3UTR,,0,0
hsa-miR-4726-5p,NM_020702,MYORG,511,534,0.846153846154,-28.8,1,1.458802e-05,0.279,0.0,0.0,-9.816322962675576,19,23,10,CDS,,0,0
hsa-miR-4726-3p,NM_020702,MYORG,2468,2492,0.923076923077,-28.9,1,0.0001715609,0.397,0.0,0.0,-6.514540193678739,18,24,9,3UTR,,0,0
hsa-miR-4727-5p,NM_020702,MYORG,1989,2039,0.923076923077,-28.1,1,1.509973e-05,0.338,0.0,0.0,-5.08245545002336,19,25,11,CDS,,0,0
hsa-miR-4727-5p,NM_020702,MYORG,439,464,0.923076923077,-24.0,1,3.036258e-06,0.382,0.0,0.0,-4.95700071937229,17,25,9,CDS,,0,0
hsa-miR-4727-3p,NM_020702,MYORG,1313,1331,1.0,-22.0,1,0.0001458783,0.368,0.0,0.0,-6.514540193678739,13,18,10,CDS,,0,0
hsa-miR-4727-3p,NM_020702,MYORG,1649,1668,1.0,-21.4,1,0.01715507,0.353,0.0,0.0,-8.429258759619717,15,19,10,CDS,,0,0
hsa-miR-4727-3p,NM_020702,MYORG,451,473,0.846153846154,-21.5,1,5.761072e-05,0.382,0.0,0.0,-7.249989753929374,17,22,7,CDS,,0,0
hsa-miR-4728-5p,NM_020702,MYORG,3281,3302,0.923076923077,-29.2,1,0.01506589,0.397,0.0,0.0,-8.212103189489033,16,21,8,3UTR,,0,1
hsa-miR-4728-5p,NM_020702,MYORG,4135,4159,0.923076923077,-28.5,1,0.0001406594,0.471,0.0,0.0,-15.525326203393703,18,24,7,3UTR,,0,1
hsa-miR-4728-5p,NM_020702,MYORG,6013,6047,0.923076923077,-28.3,1,0.0291839,0.471,0.0,0.0,-6.251209375382295,21,34,8,3UTR,,0,1
hsa-miR-4728-5p,NM_020702,MYORG,2854,2891,0.923076923077,-28.0,1,2.077906e-05,0.412,0.0,0.0,-12.25512276139502,19,37,10,3UTR,,0,1
hsa-miR-4728-3p,NM_020702,MYORG,2573,2614,0.923076923077,-31.0,1,0.0001128897,0.529,0.0,0.0,-9.861343503275094,21,41,9,3UTR,,0,0
hsa-miR-4728-3p,NM_020702,MYORG,2890,2916,0.923076923077,-28.0,1,3.471519e-05,0.471,0.0,0.0,-8.303804028968646,19,26,7,3UTR,,0,0
hsa-miR-4730,NM_020702,MYORG,3179,3218,0.923076923077,-31.4,1,3.222519e-06,0.412,0.0,0.0,-3.937574446201665,22,39,9,3UTR,,0,0
hsa-miR-4731-5p,NM_020702,MYORG,2140,2164,0.846153846154,-31.3,1,3.40069e-07,0.353,0.0,0.0,-8.647811572420224,19,24,9,CDS,,0,0
hsa-miR-4731-5p,NM_020702,MYORG,4133,4157,1.0,-29.5,1,7.945047e-05,0.456,0.0,0.0,-7.140128146953473,20,24,10,3UTR,,0,0
hsa-miR-4731-5p,NM_020702,MYORG,2753,2810,0.923076923077,-28.9,1,0.0002540693,0.471,0.0,0.0,-3.937574446201665,22,57,10,3UTR,,0,0
hsa-miR-4731-5p,NM_020702,MYORG,120,143,1.0,-27.9,1,1.754705e-05,0.441,0.0,0.0,-5.9392953675437665,17,23,7,5UTR,,0,0
hsa-miR-4731-3p,NM_020702,MYORG,2133,2154,0.923076923077,-23.9,1,3.294542e-07,0.368,0.0,0.0,-4.95700071937229,16,21,10,CDS,,0,0
