mirnaid,refseqid,genesymbol,start,end,bindingp,energy,seed,accessibility,au,phylopstem,phylopflank,me,number_of_pairings,binding_region_length,longest_consecutive_pairings,position,validated,TargetScan,miRDB
hsa-miR-520a-5p,NM_033016,PDGFB,166,204,0.923076923077,-20.2,1,1.018408e-05,0.397,0.0,0.0,-7.730847562166263,13,17,8,CDS,,0,0
hsa-miR-520a-3p,NM_033016,PDGFB,1153,1173,0.846153846154,-27.7,1,0.0002131948,0.309,0.0,0.0,-6.514540193678739,18,20,15,3UTR,,0,0
hsa-miR-526b-5p,NM_033016,PDGFB,841,864,0.923076923077,-20.9,1,0.003491299,0.368,0.0,0.0,-11.090249003509248,16,23,10,3UTR,,0,0
hsa-miR-526b-3p,NM_033016,PDGFB,1131,1173,0.846153846154,-26.0,1,0.0002131948,0.309,0.0,0.0,-9.546562468637928,18,23,15,3UTR,MIRT492779,1,0
hsa-miR-519b-5p,NM_033016,PDGFB,180,204,0.933333333333,-21.6,1,1.018408e-05,0.397,0.0,0.0,-6.995398001915627,14,18,8,CDS,,0,0
hsa-miR-519b-3p,NM_033016,PDGFB,1126,1173,0.846153846154,-22.7,1,0.0002131948,0.309,0.0,0.0,-8.82817512285937,16,20,11,3UTR,MIRT492777,0,1
hsa-miR-519b-3p,NM_033016,PDGFB,2429,2447,0.846153846154,-18.3,1,1.557274e-06,0.456,0.0,0.0,-9.629009364419638,14,18,9,3UTR,MIRT492777,0,1
hsa-miR-525-5p,NM_033016,PDGFB,2655,2679,0.923076923077,-23.1,1,6.752283e-07,0.426,0.0,0.0,-5.180080914529843,15,19,7,3UTR,,0,0
hsa-miR-525-3p,NM_033016,PDGFB,1155,1177,1.0,-34.0,1,1.679391e-06,0.294,0.0,0.0,-7.002209089409883,19,22,15,3UTR,,0,0
hsa-miR-523-5p,NM_033016,PDGFB,180,204,0.933333333333,-21.6,1,1.018408e-05,0.397,0.0,0.0,-6.995398001915627,14,18,8,CDS,,0,0
hsa-miR-523-3p,NM_033016,PDGFB,1144,1173,1.0,-23.2,1,0.0002131948,0.309,0.0,0.0,-12.18297079008161,17,23,8,3UTR,,0,0
hsa-miR-523-3p,NM_033016,PDGFB,703,741,0.923076923077,-20.9,1,0.001479374,0.471,0.0,0.0,-5.1900497996759025,19,38,8,CDS,,0,0
hsa-miR-518f-5p,NM_033016,PDGFB,188,204,0.923076923077,-20.2,1,1.018408e-05,0.397,0.0,0.0,-7.730847562166263,13,16,8,CDS,,0,0
hsa-miR-520b-3p,NM_033016,PDGFB,1132,1173,0.820512820513,-25.8,1,0.0002131948,0.309,0.0,0.0,-6.514540193678739,18,22,16,3UTR,,0,0
hsa-miR-518b,NM_033016,PDGFB,1154,1171,0.923076923077,-22.8,1,1.445236e-05,0.309,0.0,0.0,-11.947088921029655,15,17,14,3UTR,,0,0
hsa-miR-518b,NM_033016,PDGFB,1030,1051,0.846153846154,-20.5,1,0.001129774,0.338,0.0,0.0,-9.026725369104307,14,21,6,3UTR,,0,0
hsa-miR-526a-5p,NM_033016,PDGFB,152,204,0.923076923077,-20.0,1,1.018408e-05,0.397,0.0,0.0,-7.730847562166263,13,17,8,CDS,,0,0
hsa-miR-526a-3p,NM_033016,PDGFB,1137,1171,0.846153846154,-22.7,0,1.445236e-05,0.309,0.0,0.0,-15.566558404643448,14,16,14,3UTR,,0,0
hsa-miR-520c-5p,NM_033016,PDGFB,152,204,0.923076923077,-20.0,1,1.018408e-05,0.397,0.0,0.0,-7.730847562166263,13,17,8,CDS,,0,0
hsa-miR-520c-3p,NM_033016,PDGFB,1131,1173,0.846153846154,-28.0,1,0.0002131948,0.309,0.0,0.0,-6.514540193678739,19,23,16,3UTR,,0,0
hsa-miR-518c-5p,NM_033016,PDGFB,842,864,1.0,-22.8,1,0.003491299,0.368,0.0,0.0,-11.86019739781856,13,15,13,3UTR,,0,0
hsa-miR-518c-3p,NM_033016,PDGFB,1131,1171,0.923076923077,-23.6,0,1.445236e-05,0.309,0.0,0.0,-15.566558404643448,15,17,15,3UTR,,0,0
hsa-miR-524-3p,NM_033016,PDGFB,1155,1177,0.846153846154,-29.6,1,1.679391e-06,0.294,0.0,0.0,-7.002209089409883,19,22,15,3UTR,,0,0
hsa-miR-517-5p,NM_033016,PDGFB,188,205,1.0,-20.4,1,3.435395e-06,0.397,0.0,0.0,-7.517426836101634,14,17,8,CDS,,0,0
hsa-miR-517-5p,NM_033016,PDGFB,2575,2597,0.846153846154,-21.3,1,2.282677e-05,0.382,0.0,0.0,-7.017293613477968,18,22,9,3UTR,,0,0
hsa-miR-519d-5p,NM_033016,PDGFB,999,1042,0.846153846154,-26.6,1,3.643205e-07,0.382,0.0,0.0,-8.806557448767878,20,27,11,3UTR,,0,0
hsa-miR-520d-5p,NM_033016,PDGFB,2274,2301,1.0,-21.6,1,0.004177704,0.779,0.0,0.0,-9.546562468637928,14,16,14,3UTR,,0,0
hsa-miR-520d-3p,NM_033016,PDGFB,1144,1173,0.897435897436,-23.1,1,0.0002131948,0.309,0.0,0.0,-6.514540193678739,19,29,10,3UTR,,0,0
hsa-miR-520g-3p,NM_033016,PDGFB,1131,1173,0.923076923077,-30.4,1,0.0002131948,0.309,0.0,0.0,-13.6655996434504,17,19,17,3UTR,,0,0
hsa-miR-518e-5p,NM_033016,PDGFB,180,204,0.933333333333,-21.6,1,1.018408e-05,0.397,0.0,0.0,-6.995398001915627,14,18,8,CDS,,0,0
hsa-miR-518e-3p,NM_033016,PDGFB,1155,1171,0.923076923077,-29.0,1,1.445236e-05,0.309,0.0,0.0,-13.6655996434504,15,16,15,3UTR,,0,0
hsa-miR-518a-5p,NM_033016,PDGFB,2286,2301,1.0,-21.2,1,0.004177704,0.779,0.0,0.0,-9.546562468637928,14,15,14,3UTR,,0,0
hsa-miR-518a-3p,NM_033016,PDGFB,2564,2586,1.0,-20.7,1,6.49629e-06,0.382,0.0,0.0,-8.415498954871785,16,22,10,3UTR,,0,0
hsa-miR-518d-5p,NM_033016,PDGFB,152,204,0.923076923077,-20.0,1,1.018408e-05,0.397,0.0,0.0,-7.730847562166263,13,17,8,CDS,,0,0
hsa-miR-518d-3p,NM_033016,PDGFB,1155,1171,0.884615384615,-26.2,0,1.445236e-05,0.309,0.0,0.0,-15.566558404643448,15,16,15,3UTR,,0,0
hsa-miR-518d-3p,NM_033016,PDGFB,2020,2037,0.923076923077,-23.3,1,5.460644e-05,0.338,0.0,0.0,-12.371336944048279,15,17,9,3UTR,,0,0
hsa-miR-520h,NM_033016,PDGFB,1155,1173,0.923076923077,-29.9,1,0.0002131948,0.309,0.0,0.0,-13.6655996434504,17,18,17,3UTR,,0,0
hsa-miR-522-5p,NM_033016,PDGFB,180,204,0.933333333333,-21.6,1,1.018408e-05,0.397,0.0,0.0,-6.995398001915627,14,18,8,CDS,,0,0
hsa-miR-522-3p,NM_033016,PDGFB,193,211,0.846153846154,-23.0,1,5.836305e-06,0.382,0.0,0.0,-13.6655996434504,16,18,11,CDS,,0,0
hsa-miR-522-3p,NM_033016,PDGFB,1144,1172,0.846153846154,-23.2,1,4.541511e-05,0.309,0.0,0.0,-11.090249003509248,15,18,13,3UTR,,0,0
hsa-miR-522-3p,NM_033016,PDGFB,2470,2484,0.846153846154,-20.3,1,3.130533e-05,0.368,0.0,0.0,-16.547019733887687,13,14,13,3UTR,,0,0
hsa-miR-519a-5p,NM_033016,PDGFB,180,204,0.933333333333,-21.6,1,1.018408e-05,0.397,0.0,0.0,-6.995398001915627,14,18,8,CDS,,0,0
hsa-miR-527,NM_033016,PDGFB,2286,2301,1.0,-21.2,1,0.004177704,0.779,0.0,0.0,-9.546562468637928,14,15,14,3UTR,,0,0
hsa-miR-516a-5p,NM_033016,PDGFB,2576,2600,0.923076923077,-17.8,1,0.0005209305,0.412,0.0,0.0,-9.041485016733969,19,24,7,3UTR,,0,0
hsa-miR-500a-5p,NM_033016,PDGFB,1636,1653,0.923076923077,-21.8,1,0.0006544601,0.426,0.0,0.0,-12.893365778234283,13,17,7,3UTR,,0,0
hsa-miR-500a-3p,NM_033016,PDGFB,417,433,1.0,-22.5,1,6.763791e-05,0.382,0.0,0.0,-9.286098677140124,12,16,10,CDS,,0,0
hsa-miR-501-5p,NM_033016,PDGFB,1636,1655,1.0,-22.3,1,0.0006769563,0.426,0.0,0.0,-4.95700071937229,15,19,8,3UTR,,0,0
hsa-miR-502-5p,NM_033016,PDGFB,1632,1653,0.846153846154,-21.0,1,0.0006544601,0.426,0.0,0.0,-6.432556268004081,16,21,7,3UTR,,0,0
hsa-miR-502-3p,NM_033016,PDGFB,412,433,0.923076923077,-21.8,1,6.763791e-05,0.382,0.0,0.0,-7.838420809809573,14,21,10,CDS,,0,0
hsa-miR-502-3p,NM_033016,PDGFB,1963,2000,0.846153846154,-21.0,1,1.124983e-06,0.397,0.0,0.0,-6.825347112316308,18,37,7,3UTR,,0,0
hsa-miR-502-3p,NM_033016,PDGFB,922,937,1.0,-20.5,1,0.003634407,0.426,0.0,0.0,-9.959185489743104,12,15,10,3UTR,,0,0
hsa-miR-503-3p,NM_033016,PDGFB,516,544,0.923076923077,-25.5,1,0.0001399859,0.353,0.0,0.0,-7.98902299433148,20,28,9,CDS,,0,0
hsa-miR-503-3p,NM_033016,PDGFB,1919,1939,0.969230769231,-25.3,1,1.715418e-06,0.412,0.0,0.0,-7.737658649660518,17,20,13,3UTR,,0,0
hsa-miR-504-5p,NM_033016,PDGFB,731,751,0.923076923077,-25.2,1,0.006861625,0.471,0.0,0.0,-4.849714495602881,17,20,8,3UTR,,0,0
hsa-miR-504-5p,NM_033016,PDGFB,999,1030,0.846153846154,-24.6,1,0.0001064687,0.441,0.0,0.0,-3.793324837357118,21,31,6,3UTR,,0,0
hsa-miR-504-3p,NM_033016,PDGFB,2057,2077,0.871794871795,-25.5,1,0.3929454,0.397,0.0,0.0,-5.180080914529843,16,20,12,3UTR,,0,0
hsa-miR-505-5p,NM_033016,PDGFB,329,358,0.846153846154,-20.4,1,9.935265e-06,0.338,0.0,0.0,-9.495634836021553,12,18,10,CDS,,0,0
hsa-miR-505-5p,NM_033016,PDGFB,1483,1505,0.923076923077,-19.7,1,0.03960049,0.5,0.0,0.0,-5.762913004276319,16,22,7,3UTR,,0,0
hsa-miR-505-3p,NM_033016,PDGFB,2118,2138,0.846153846154,-24.5,1,2.413859e-05,0.412,0.0,0.0,-13.880601717101165,17,20,11,3UTR,,0,0
hsa-miR-505-3p,NM_033016,PDGFB,717,745,0.923076923077,-18.8,1,0.003753944,0.515,0.0,0.0,-7.91236201216959,19,28,8,CDS,,0,0
hsa-miR-513a-5p,NM_033016,PDGFB,349,366,0.846153846154,-19.5,1,2.361805e-05,0.309,0.0,0.0,-7.79179666547151,13,17,7,CDS,,0,0
hsa-miR-513a-5p,NM_033016,PDGFB,1835,1856,0.846153846154,-17.7,1,0.0008427644,0.471,0.0,0.0,-4.1706235265052785,15,21,11,3UTR,,0,0
hsa-miR-513a-3p,NM_033016,PDGFB,1375,1398,0.846153846154,-19.3,1,0.008998217,0.441,0.0,0.0,-7.803670806344982,18,23,7,3UTR,,0,0
hsa-miR-506-3p,NM_033016,PDGFB,2019,2037,0.884615384615,-20.8,1,5.460644e-05,0.338,0.0,0.0,-10.515061109192176,14,18,10,3UTR,,0,0
hsa-miR-507,NM_033016,PDGFB,1608,1630,0.846153846154,-21.2,1,0.0002045516,0.382,0.0,0.0,-12.941969378745933,16,22,9,3UTR,,0,0
hsa-miR-508-5p,NM_033016,PDGFB,1008,1041,0.923076923077,-27.5,1,1.363584e-07,0.397,0.0,0.0,-5.692450279622925,18,21,12,3UTR,,0,0
hsa-miR-508-3p,NM_033016,PDGFB,1554,1574,0.923076923077,-21.1,0,1.526312e-07,0.456,0.0,0.0,-17.110244939514768,16,20,9,3UTR,,0,0
hsa-miR-509-3p,NM_033016,PDGFB,1591,1612,1.0,-23.4,1,0.02651287,0.471,0.0,0.0,-7.540648113931671,17,21,10,3UTR,,0,0
hsa-miR-509-3p,NM_033016,PDGFB,2427,2452,0.846153846154,-23.7,1,3.383401e-07,0.441,0.0,0.0,-5.495113920508112,21,25,11,3UTR,,0,0
hsa-miR-510-3p,NM_033016,PDGFB,192,205,0.846153846154,-19.4,0,3.435395e-06,0.397,0.0,0.0,-18.39937555218101,12,13,12,CDS,,0,0
hsa-miR-514a-5p,NM_033016,PDGFB,1008,1041,1.0,-23.3,1,1.363584e-07,0.397,0.0,0.0,-4.95700071937229,18,21,14,3UTR,,0,0
hsa-miR-514a-5p,NM_033016,PDGFB,1607,1625,0.923076923077,-19.6,1,2.2465e-05,0.426,0.0,0.0,-4.95700071937229,14,18,7,3UTR,,0,0
hsa-miR-532-5p,NM_033016,PDGFB,2559,2581,0.846153846154,-19.5,1,3.478817e-05,0.397,0.0,0.0,-7.98902299433148,18,22,8,3UTR,,0,0
hsa-miR-455-3p,NM_033016,PDGFB,2106,2140,1.0,-22.2,1,9.970264e-08,0.397,0.0,0.0,-5.618663395431772,12,14,12,3UTR,,0,0
hsa-miR-455-3p,NM_033016,PDGFB,1706,1735,0.846153846154,-19.5,1,0.0005378146,0.529,0.0,0.0,-9.075983850792646,19,29,7,3UTR,,0,0
hsa-miR-539-5p,NM_033016,PDGFB,288,314,0.846153846154,-24.3,1,9.733422e-05,0.353,0.0,0.0,-11.44950068600456,18,26,11,CDS,,0,0
hsa-miR-487b-3p,NM_033016,PDGFB,348,368,0.846153846154,-19.5,1,7.794981e-06,0.324,0.0,0.0,-8.339878751753394,14,18,10,CDS,,0,0
hsa-miR-551a,NM_033016,PDGFB,2009,2037,0.923076923077,-23.2,1,5.460644e-05,0.338,0.0,0.0,-8.041797929992358,15,21,7,3UTR,,0,0
hsa-miR-551a,NM_033016,PDGFB,996,1032,0.923076923077,-22.8,1,7.787208e-05,0.426,0.0,0.0,-4.906073086755913,19,36,12,3UTR,,0,0
hsa-miR-552-3p,NM_033016,PDGFB,1231,1277,0.846153846154,-20.7,1,0.07172811,0.382,0.0,0.0,-4.761823477911366,13,16,11,3UTR,,0,0
hsa-miR-553,NM_033016,PDGFB,303,316,0.846153846154,-15.9,1,0.0009540411,0.382,0.0,0.0,-11.86019739781856,12,13,12,CDS,,0,0
hsa-miR-554,NM_033016,PDGFB,14,35,1.0,-23.4,1,0.0008842496,0.453,0.0,0.0,-10.881386096424487,18,21,10,5UTR,,0,0
hsa-miR-92b-5p,NM_033016,PDGFB,426,447,0.846153846154,-27.4,1,5.674775e-05,0.382,0.0,0.0,-6.199507187700468,17,21,7,CDS,,0,0
hsa-miR-92b-5p,NM_033016,PDGFB,2043,2062,0.846153846154,-26.4,1,0.001061666,0.382,0.0,0.0,-10.138863231436854,16,19,8,3UTR,,0,0
hsa-miR-92b-3p,NM_033016,PDGFB,1992,2039,0.846153846154,-22.9,1,2.060901e-05,0.338,0.0,0.0,-7.7817751947826395,17,24,12,3UTR,,0,0
hsa-miR-558,NM_033016,PDGFB,369,385,0.846153846154,-21.0,1,5.872295e-06,0.324,0.0,0.0,-4.761823477911366,13,16,9,CDS,,0,0
hsa-miR-558,NM_033016,PDGFB,924,940,1.0,-19.0,1,0.001462133,0.412,0.0,0.0,-13.223621401949268,10,12,10,3UTR,,0,0
hsa-miR-558,NM_033016,PDGFB,426,438,0.846153846154,-18.6,1,1.190852e-06,0.368,0.0,0.0,-9.383997595426033,10,12,8,CDS,,0,0
hsa-miR-562,NM_033016,PDGFB,401,438,0.846153846154,-21.0,1,1.190852e-06,0.368,0.0,0.0,-7.483038834232987,11,13,11,CDS,,0,0
hsa-miR-563,NM_033016,PDGFB,729,745,0.923076923077,-16.6,1,0.003753944,0.515,0.0,0.0,-8.14709009323158,14,16,11,3UTR,,0,0
hsa-miR-564,NM_033016,PDGFB,2383,2414,1.0,-30.0,1,4.704331e-05,0.471,0.0,0.0,-5.101250328216836,18,21,17,3UTR,,0,0
hsa-miR-567,NM_033016,PDGFB,2425,2447,0.846153846154,-21.7,1,1.557274e-06,0.456,0.0,0.0,-6.618099312767468,19,22,9,3UTR,,0,0
hsa-miR-567,NM_033016,PDGFB,2007,2023,0.923076923077,-18.4,1,5.505744e-06,0.338,0.0,0.0,-7.39607268170116,14,16,10,3UTR,,0,0
hsa-miR-551b-3p,NM_033016,PDGFB,1359,1377,0.846153846154,-18.9,1,4.142267e-06,0.397,0.0,0.0,-5.495113920508112,15,18,8,3UTR,,0,0
hsa-miR-571,NM_033016,PDGFB,1116,1160,0.846153846154,-21.5,1,0.01278868,0.324,0.0,0.0,-7.140128146953473,16,44,10,3UTR,,0,0
hsa-miR-571,NM_033016,PDGFB,1338,1358,0.923076923077,-20.4,1,1.77901e-06,0.397,0.0,0.0,-7.249989753929374,16,20,9,3UTR,,0,0
hsa-miR-572,NM_033016,PDGFB,1069,1095,0.846153846154,-32.2,1,0.0001915565,0.324,0.0,0.0,-10.10915223120837,18,26,8,3UTR,,0,0
hsa-miR-572,NM_033016,PDGFB,264,289,1.0,-29.5,1,5.310137e-05,0.353,0.0,0.0,-3.937574446201665,18,25,9,CDS,,0,0
hsa-miR-572,NM_033016,PDGFB,350,370,0.923076923077,-27.2,1,1.50791e-05,0.353,0.0,0.0,-8.161785847638786,17,20,10,CDS,,0,0
hsa-miR-574-5p,NM_033016,PDGFB,2497,2530,0.935897435897,-31.6,1,0.4742311,0.5,0.0,0.0,-6.514540193678739,19,22,13,3UTR,,0,0
hsa-miR-574-3p,NM_033016,PDGFB,1342,1358,1.0,-24.0,1,1.77901e-06,0.397,0.0,0.0,-14.775054625572807,14,16,11,3UTR,,0,0
hsa-miR-574-3p,NM_033016,PDGFB,1690,1712,1.0,-21.9,1,2.026601e-08,0.441,0.0,0.0,-6.9866589356329305,19,22,16,3UTR,,0,0
hsa-miR-574-3p,NM_033016,PDGFB,2653,2681,1.0,-22.2,1,0.001520984,0.424,0.0,0.0,-4.906073086755913,18,28,8,3UTR,,0,0
hsa-miR-575,NM_033016,PDGFB,1844,1862,1.0,-21.3,1,2.983773e-05,0.485,0.0,0.0,-7.8606057810956464,15,18,8,3UTR,,0,0
hsa-miR-579-5p,NM_033016,PDGFB,2625,2658,0.923076923077,-22.3,1,0.000192308,0.412,0.0,0.0,-3.937574446201665,19,28,11,3UTR,,0,0
hsa-miR-583,NM_033016,PDGFB,2263,2302,1.0,-22.6,1,0.004162101,0.765,0.0,0.0,-4.95700071937229,14,16,14,3UTR,,0,0
hsa-miR-584-5p,NM_033016,PDGFB,1158,1187,1.0,-23.5,1,1.017044e-06,0.324,0.0,0.0,-6.514540193678739,13,15,13,3UTR,,0,0
hsa-miR-584-3p,NM_033016,PDGFB,1874,1894,0.948717948718,-26.2,1,7.444214e-05,0.382,0.0,0.0,-7.938095361715103,19,20,19,3UTR,,0,0
hsa-miR-585-3p,NM_033016,PDGFB,405,421,1.0,-18.6,1,0.0004328113,0.324,0.0,0.0,-8.707035959654831,12,16,7,CDS,,0,0
hsa-miR-587,NM_033016,PDGFB,2106,2125,0.923076923077,-18.6,1,2.655803e-06,0.382,0.0,0.0,-14.156081522588067,16,19,9,3UTR,,0,0
hsa-miR-587,NM_033016,PDGFB,1842,1856,0.846153846154,-16.2,1,0.0008427644,0.471,0.0,0.0,-13.274549034565645,13,14,13,3UTR,,0,0
hsa-miR-548b-5p,NM_033016,PDGFB,1204,1225,0.923076923077,-21.2,0,0.002370813,0.382,0.0,0.0,-13.403883932689878,16,21,14,3UTR,,0,0
hsa-miR-588,NM_033016,PDGFB,1867,1898,0.846153846154,-19.5,1,2.75933e-05,0.382,0.0,0.0,-6.236470572775607,16,21,8,3UTR,,0,0
hsa-miR-588,NM_033016,PDGFB,345,359,0.923076923077,-17.7,1,1.379961e-05,0.338,0.0,0.0,-6.004329946239545,12,14,8,CDS,,0,0
hsa-miR-589-5p,NM_033016,PDGFB,2474,2499,0.923076923077,-23.8,1,0.0002249247,0.441,0.0,0.0,-7.382219742266031,19,25,7,3UTR,,0,0
hsa-miR-550a-5p,NM_033016,PDGFB,1568,1594,1.0,-26.3,1,0.004748509,0.441,0.0,0.0,-7.803670806344982,19,26,8,3UTR,,0,0
hsa-miR-550a-5p,NM_033016,PDGFB,1366,1387,0.923076923077,-23.8,1,1.266586e-05,0.412,0.0,0.0,-7.803670806344982,16,21,9,3UTR,,0,0
hsa-miR-550a-3p,NM_033016,PDGFB,1155,1172,0.846153846154,-21.6,1,4.541511e-05,0.309,0.0,0.0,-8.851285568499378,15,17,13,3UTR,,0,0
hsa-miR-593-5p,NM_033016,PDGFB,1341,1378,0.846153846154,-29.6,1,3.572787e-06,0.412,0.0,0.0,-4.026373917660731,21,37,7,3UTR,,0,0
hsa-miR-593-5p,NM_033016,PDGFB,820,858,0.846153846154,-26.0,1,1.508492e-05,0.368,0.0,0.0,-3.937574446201665,22,38,8,3UTR,,0,0
hsa-miR-593-3p,NM_033016,PDGFB,139,156,1.0,-24.4,1,0.0004610452,0.397,0.0,0.0,-7.27063564855292,16,17,16,CDS,,0,0
hsa-miR-593-3p,NM_033016,PDGFB,1904,1924,1.0,-24.2,1,0.0003633221,0.412,0.0,0.0,-7.284377755798021,18,20,11,3UTR,,0,0
hsa-miR-595,NM_033016,PDGFB,510,527,0.846153846154,-22.8,1,1.59142e-05,0.382,0.0,0.0,-9.861343503275094,16,17,16,CDS,,0,0
hsa-miR-595,NM_033016,PDGFB,488,508,0.846153846154,-22.0,1,0.0005476299,0.456,0.0,0.0,-5.1900497996759025,17,20,8,CDS,,0,0
hsa-miR-595,NM_033016,PDGFB,1209,1229,1.0,-21.6,1,0.0015799,0.368,0.0,0.0,-7.803670806344982,16,20,7,3UTR,,0,0
hsa-miR-596,NM_033016,PDGFB,704,751,0.846153846154,-30.6,1,0.006861625,0.471,0.0,0.0,-5.495113920508112,18,47,7,CDS,,0,0
hsa-miR-597-5p,NM_033016,PDGFB,780,801,0.846153846154,-19.1,1,0.001688031,0.515,0.0,0.0,-9.070905807448884,17,21,8,3UTR,,0,0
hsa-miR-597-5p,NM_033016,PDGFB,1875,1897,0.923076923077,-18.9,1,2.366515e-05,0.368,0.0,0.0,-10.34446856883534,17,22,9,3UTR,,0,0
hsa-miR-597-5p,NM_033016,PDGFB,2609,2643,0.846153846154,-18.0,1,1.25857e-05,0.426,0.0,0.0,-7.5403399880485384,20,34,9,3UTR,,0,0
hsa-miR-597-5p,NM_033016,PDGFB,2400,2418,0.923076923077,-17.9,1,0.0006909395,0.441,0.0,0.0,-6.748839937868687,14,18,8,3UTR,,0,0
hsa-miR-597-3p,NM_033016,PDGFB,1635,1657,0.846153846154,-21.5,1,8.313743e-05,0.426,0.0,0.0,-6.626141984894679,17,22,10,3UTR,,0,0
hsa-miR-597-3p,NM_033016,PDGFB,1103,1118,0.846153846154,-20.8,1,3.424003e-06,0.382,0.0,0.0,-9.439024273527416,13,15,7,3UTR,,0,0
hsa-miR-598-5p,NM_033016,PDGFB,325,360,0.846153846154,-21.5,1,1.727381e-05,0.338,0.0,0.0,-7.127663820060954,19,35,7,CDS,,0,0
hsa-miR-598-3p,NM_033016,PDGFB,489,506,1.0,-19.3,1,0.00539595,0.456,0.0,0.0,-8.536853109272258,14,17,9,CDS,,0,0
hsa-miR-599,NM_033016,PDGFB,2634,2645,1.0,-15.4,1,0.0001306858,0.426,0.0,0.0,-13.223621401949268,10,11,10,3UTR,,0,0
hsa-miR-600,NM_033016,PDGFB,2562,2597,1.0,-23.9,1,2.282677e-05,0.382,0.0,0.0,-13.769158762539131,18,24,8,3UTR,,0,0
hsa-miR-601,NM_033016,PDGFB,900,922,0.923076923077,-21.5,1,2.322786e-05,0.382,0.0,0.0,-8.100465948893515,18,22,8,3UTR,,0,0
hsa-miR-602,NM_033016,PDGFB,538,560,0.846153846154,-29.2,1,0.0009392989,0.338,0.0,0.0,-9.02428166311082,16,22,7,CDS,,0,0
hsa-miR-602,NM_033016,PDGFB,426,445,0.846153846154,-26.0,1,1.085026e-05,0.382,0.0,0.0,-9.33931466908909,17,19,12,CDS,,0,0
hsa-miR-603,NM_033016,PDGFB,720,742,0.923076923077,-17.1,1,0.001062972,0.485,0.0,0.0,-15.289468448219598,15,17,15,3UTR,,0,0
hsa-miR-604,NM_033016,PDGFB,237,269,1.0,-20.5,1,0.0003074574,0.353,0.0,0.0,-3.793324837357118,16,32,10,CDS,,0,0
hsa-miR-604,NM_033016,PDGFB,1866,1880,0.923076923077,-20.3,1,6.011083e-05,0.412,0.0,0.0,-12.408048357782313,13,14,13,3UTR,,0,0
hsa-miR-604,NM_033016,PDGFB,1139,1155,0.846153846154,-17.8,1,0.0008247336,0.338,0.0,0.0,-9.404292315966966,13,16,7,3UTR,,0,0
hsa-miR-605-3p,NM_033016,PDGFB,1274,1292,0.846153846154,-17.9,1,5.988286e-05,0.471,0.0,0.0,-8.84191723010447,15,18,10,3UTR,,0,0
hsa-miR-608,NM_033016,PDGFB,790,869,0.923076923077,-29.1,1,0.02539944,0.338,0.0,0.0,-12.408048357782313,19,22,15,3UTR,,0,0
hsa-miR-609,NM_033016,PDGFB,1003,1035,0.923076923077,-21.1,1,0.0007776568,0.412,0.0,0.0,-3.937574446201665,20,32,11,3UTR,,0,0
hsa-miR-609,NM_033016,PDGFB,1,18,1.0,-19.8,1,0.02919592,0.553,0.0,0.0,-14.401049203701035,14,16,14,5UTR,,0,0
hsa-miR-611,NM_033016,PDGFB,743,793,1.0,-30.0,1,6.270884e-06,0.544,0.0,0.0,-8.429258759619717,15,20,10,3UTR,,0,0
hsa-miR-611,NM_033016,PDGFB,1153,1181,0.923076923077,-28.3,1,2.520733e-07,0.324,0.0,0.0,-8.527136195467303,18,28,13,3UTR,,0,0
hsa-miR-611,NM_033016,PDGFB,530,588,0.846153846154,-28.3,1,9.688659e-07,0.324,0.0,0.0,-8.527136195467303,20,58,12,CDS,,0,0
hsa-miR-612,NM_033016,PDGFB,1090,1125,0.846153846154,-31.0,1,4.6445e-06,0.368,0.0,0.0,-8.539084536786948,21,26,9,3UTR,,0,0
hsa-miR-615-5p,NM_033016,PDGFB,17,65,0.846153846154,-34.6,1,6.606494e-10,0.471,0.0,0.0,-5.08245545002336,19,23,11,5UTR,,0,0
hsa-miR-615-3p,NM_033016,PDGFB,1899,1922,0.923076923077,-29.7,1,0.0009056023,0.412,0.0,0.0,-13.38753002254727,18,23,12,3UTR,,0,0
hsa-miR-615-3p,NM_033016,PDGFB,1160,1199,0.846153846154,-28.8,1,6.712543e-06,0.324,0.0,0.0,-3.937574446201665,21,39,10,3UTR,,0,0
hsa-miR-615-3p,NM_033016,PDGFB,696,728,0.961538461538,-27.5,1,1.98511e-07,0.426,0.0,0.0,-3.793324837357118,18,32,8,CDS,,0,0
hsa-miR-616-3p,NM_033016,PDGFB,2059,2113,1.0,-22.4,1,1.397988e-06,0.412,0.0,0.0,-7.052043616942562,16,20,12,3UTR,,0,0
hsa-miR-618,NM_033016,PDGFB,194,215,0.846153846154,-21.4,1,3.140029e-06,0.382,0.0,0.0,-7.803670806344982,18,21,9,CDS,,0,0
hsa-miR-618,NM_033016,PDGFB,1379,1405,0.807692307692,-20.5,1,0.03496573,0.426,0.0,0.0,-8.573508368464264,20,26,8,3UTR,,0,0
hsa-miR-619-5p,NM_033016,PDGFB,1569,1610,0.923076923077,-23.8,1,0.01007299,0.471,0.0,0.0,-7.517426836101634,19,41,10,3UTR,,0,0
hsa-miR-619-5p,NM_033016,PDGFB,2655,2677,0.846153846154,-21.3,1,6.623978e-07,0.429,0.0,0.0,-10.140416181165621,18,22,7,3UTR,,0,0
hsa-miR-619-3p,NM_033016,PDGFB,410,451,1.0,-24.7,1,0.0001686374,0.382,0.0,0.0,-6.618099312767468,18,26,9,CDS,,0,0
