mirnaid,refseqid,genesymbol,start,end,bindingp,energy,seed,accessibility,au,phylopstem,phylopflank,me,number_of_pairings,binding_region_length,longest_consecutive_pairings,position,validated,TargetScan,miRDB
hsa-miR-3189-3p,NM_001257181,SLC20A2,38,66,1.0,-25.1,1,3.126543e-06,0.279,0.0,0.0,-7.482981902415085,15,18,10,5UTR,,0,0
hsa-miR-3189-3p,NM_001257181,SLC20A2,1535,1560,0.923076923077,-23.2,1,0.0002490072,0.353,0.0,0.0,-4.849714495602881,19,25,8,CDS,,0,0
hsa-miR-3190-5p,NM_001257181,SLC20A2,2988,3006,1.0,-23.9,1,0.0013298,0.544,0.0,0.0,-13.353379620878652,13,18,8,3UTR,,0,1
hsa-miR-3190-3p,NM_001257181,SLC20A2,2370,2422,1.0,-25.6,1,0.0001237155,0.382,0.0,0.0,-6.343756796545015,20,52,10,3UTR,,0,0
hsa-miR-3191-3p,NM_001257181,SLC20A2,794,819,1.0,-27.6,1,0.03899966,0.603,0.0,0.0,-9.34574223368038,20,25,9,CDS,,0,0
hsa-miR-3191-3p,NM_001257181,SLC20A2,2997,3019,1.0,-25.8,1,0.007508282,0.515,0.0,0.0,-3.937574446201665,19,22,10,3UTR,,0,0
hsa-miR-3191-3p,NM_001257181,SLC20A2,620,645,1.0,-22.9,1,9.220567e-05,0.456,0.0,0.0,-4.650164754877524,20,25,9,CDS,,0,0
hsa-miR-3192-5p,NM_001257181,SLC20A2,615,651,0.846153846154,-24.4,1,0.0007522426,0.456,0.0,0.0,-9.562394864246642,20,36,9,CDS,,0,0
hsa-miR-3192-5p,NM_001257181,SLC20A2,3122,3144,0.897435897436,-23.8,1,0.06887084,0.338,0.0,0.0,-11.476510303184373,16,22,6,3UTR,,0,0
hsa-miR-3192-5p,NM_001257181,SLC20A2,934,960,1.0,-23.0,1,0.01205423,0.426,0.0,0.0,-6.246131332038532,17,26,10,CDS,,0,0
hsa-miR-3192-3p,NM_001257181,SLC20A2,2601,2620,0.923076923077,-22.1,1,2.576461e-05,0.691,0.0,0.0,-7.570929851924502,16,19,9,3UTR,,0,0
hsa-miR-3193,NM_001257181,SLC20A2,1017,1047,1.0,-23.2,1,0.0001415973,0.559,0.0,0.0,-8.913451538534543,20,30,8,CDS,,0,0
hsa-miR-3193,NM_001257181,SLC20A2,870,889,0.846153846154,-22.4,1,0.01176695,0.515,0.0,0.0,-9.546562468637928,17,19,9,CDS,,0,0
hsa-miR-3193,NM_001257181,SLC20A2,1777,1820,0.846153846154,-21.7,1,0.0001645078,0.426,0.0,0.0,-6.106959766537749,19,32,8,CDS,,0,0
hsa-miR-3194-5p,NM_001257181,SLC20A2,1857,1882,0.846153846154,-28.4,1,6.661942e-07,0.471,0.0,0.0,-6.9866589356329305,19,25,12,CDS,,0,0
hsa-miR-3194-5p,NM_001257181,SLC20A2,2196,2229,1.0,-28.2,1,7.228106e-06,0.382,0.0,0.0,-11.505877193527155,14,20,8,CDS,,0,0
hsa-miR-3194-5p,NM_001257181,SLC20A2,991,1025,0.923076923077,-27.0,1,0.003051796,0.485,0.0,0.0,-8.527136195467303,17,34,9,CDS,,0,0
hsa-miR-3194-3p,NM_001257181,SLC20A2,1182,1202,1.0,-27.0,1,1.930999e-06,0.382,0.0,0.0,-5.813840636892696,17,20,14,CDS,,0,0
hsa-miR-3194-3p,NM_001257181,SLC20A2,1509,1543,1.0,-26.4,1,0.002343836,0.368,0.0,0.0,-7.570929851924502,18,34,9,CDS,,0,0
hsa-miR-3194-3p,NM_001257181,SLC20A2,18,41,0.923076923077,-24.9,1,2.255062e-06,0.324,0.0,0.0,-4.650164754877524,17,23,7,5UTR,,0,0
hsa-miR-3194-3p,NM_001257181,SLC20A2,2801,2830,1.0,-23.1,1,0.0001232394,0.456,0.0,0.0,-6.7623489216120145,20,29,7,3UTR,,0,0
hsa-miR-3195,NM_001257181,SLC20A2,429,449,0.826923076923,-26.9,1,1.35603e-05,0.456,0.0,0.0,-3.937574446201665,17,20,8,CDS,,0,0
hsa-miR-3196,NM_001257181,SLC20A2,16,55,0.846153846154,-36.2,1,1.339763e-07,0.265,0.0,0.0,-3.793324837357118,15,19,9,5UTR,,0,0
hsa-miR-3198,NM_001257181,SLC20A2,3388,3430,1.0,-25.4,1,0.0001032168,0.471,0.0,0.0,-6.449759621627232,13,15,13,3UTR,,0,0
hsa-miR-3198,NM_001257181,SLC20A2,2409,2431,0.846153846154,-24.8,1,0.0007130912,0.382,0.0,0.0,-10.10915223120837,18,22,8,3UTR,,0,0
hsa-miR-3198,NM_001257181,SLC20A2,1361,1388,1.0,-24.7,1,0.004469556,0.5,0.0,0.0,-5.529863923972706,17,27,13,CDS,,0,0
hsa-miR-3199,NM_001257181,SLC20A2,637,658,0.923076923077,-21.9,1,3.439628e-05,0.456,0.0,0.0,-8.401646015436656,17,21,8,CDS,,0,0
hsa-miR-3199,NM_001257181,SLC20A2,856,877,0.961538461538,-21.4,1,0.000107091,0.485,0.0,0.0,-10.330217520812763,13,16,9,CDS,,0,0
hsa-miR-514b-5p,NM_001257181,SLC20A2,632,653,1.0,-28.6,1,4.354225e-05,0.456,0.0,0.0,-5.337011372228436,19,21,14,CDS,,0,0
hsa-miR-514b-3p,NM_001257181,SLC20A2,530,549,0.923076923077,-21.4,1,0.001691391,0.5,0.0,0.0,-9.682733955975687,16,19,9,CDS,,0,0
hsa-miR-514b-3p,NM_001257181,SLC20A2,2060,2079,0.923076923077,-20.2,1,4.291007e-05,0.397,0.0,0.0,-6.199507187700468,16,19,9,CDS,,0,0
hsa-miR-514b-3p,NM_001257181,SLC20A2,1406,1423,0.846153846154,-18.8,0,0.01187698,0.456,0.0,0.0,-17.110244939514768,14,17,7,CDS,,0,0
hsa-miR-3202,NM_001257181,SLC20A2,2378,2420,0.923076923077,-25.8,1,0.002839294,0.382,0.0,0.0,-6.7623489216120145,16,22,10,3UTR,,0,1
hsa-miR-3202,NM_001257181,SLC20A2,2247,2276,0.923076923077,-24.6,1,2.313435e-05,0.544,0.0,0.0,-3.937574446201665,17,29,10,CDS,,0,1
hsa-miR-4296,NM_001257181,SLC20A2,961,979,0.846153846154,-21.1,1,4.867574e-05,0.426,0.0,0.0,-11.036877664899384,14,18,6,CDS,,0,0
hsa-miR-4296,NM_001257181,SLC20A2,3211,3230,0.923076923077,-20.2,1,2.097089e-05,0.485,0.0,0.0,-5.962154619118543,15,19,6,3UTR,,0,0
hsa-miR-4296,NM_001257181,SLC20A2,3491,3506,1.0,-20.2,1,0.004859174,0.632,0.0,0.0,-8.81432218342424,12,15,8,3UTR,,0,0
hsa-miR-4297,NM_001257181,SLC20A2,1646,1677,0.923076923077,-18.1,1,0.000216152,0.279,0.0,0.0,-6.46951965307922,13,15,13,CDS,,0,0
hsa-miR-378c,NM_001257181,SLC20A2,775,802,0.923076923077,-23.9,1,0.007098185,0.603,0.0,0.0,-6.106959766537749,21,27,10,CDS,,0,1
hsa-miR-4293,NM_001257181,SLC20A2,2436,2453,0.923076923077,-19.2,1,0.0005079052,0.426,0.0,0.0,-11.374879977366588,13,17,7,3UTR,,0,0
hsa-miR-4293,NM_001257181,SLC20A2,1780,1801,0.923076923077,-16.7,1,0.02448857,0.412,0.0,0.0,-8.239134289107168,11,13,11,CDS,,0,0
hsa-miR-4294,NM_001257181,SLC20A2,2443,2465,0.923076923077,-21.2,1,2.09694e-05,0.485,0.0,0.0,-5.850804021967834,15,22,6,3UTR,,0,0
hsa-miR-4294,NM_001257181,SLC20A2,2235,2254,0.846153846154,-19.9,1,0.0005929603,0.456,0.0,0.0,-6.340008846841362,14,19,7,CDS,,0,0
hsa-miR-4294,NM_001257181,SLC20A2,641,658,0.846153846154,-19.5,1,3.439628e-05,0.456,0.0,0.0,-6.283094717113671,15,17,11,CDS,,0,0
hsa-miR-4301,NM_001257181,SLC20A2,3191,3210,0.820512820513,-19.1,1,5.654018e-05,0.485,0.0,0.0,-9.06124504818596,16,19,8,3UTR,,0,0
hsa-miR-4299,NM_001257181,SLC20A2,2385,2403,0.923076923077,-24.1,1,0.07485972,0.382,0.0,0.0,-7.794895910253615,16,18,14,3UTR,,0,0
hsa-miR-4299,NM_001257181,SLC20A2,3162,3181,0.923076923077,-24.0,1,0.03216535,0.456,0.0,0.0,-6.618099312767468,16,19,9,3UTR,,0,0
hsa-miR-4299,NM_001257181,SLC20A2,496,513,1.0,-20.4,1,0.001109042,0.529,0.0,0.0,-5.08245545002336,15,17,14,CDS,,0,0
hsa-miR-4299,NM_001257181,SLC20A2,980,995,0.846153846154,-20.4,1,0.02796348,0.471,0.0,0.0,-9.861343503275094,13,15,8,CDS,,0,0
hsa-miR-4298,NM_001257181,SLC20A2,2405,2449,0.923076923077,-29.1,1,0.004426121,0.397,0.0,0.0,-4.794414363722071,21,44,13,3UTR,,0,0
hsa-miR-4298,NM_001257181,SLC20A2,3024,3060,1.0,-28.4,1,0.002152405,0.368,0.0,0.0,-6.695373124915117,20,36,8,3UTR,,0,0
hsa-miR-4298,NM_001257181,SLC20A2,1792,1819,0.923076923077,-26.9,1,0.0001456727,0.412,0.0,0.0,-10.10915223120837,19,27,10,CDS,,0,0
hsa-miR-4298,NM_001257181,SLC20A2,1770,1789,1.0,-26.9,1,0.01844091,0.397,0.0,0.0,-5.3856143151281595,16,19,12,CDS,,0,0
hsa-miR-4304,NM_001257181,SLC20A2,3365,3379,0.846153846154,-20.2,1,6.490767e-05,0.471,0.0,0.0,-8.027944990557229,13,14,13,3UTR,,0,0
hsa-miR-4302,NM_001257181,SLC20A2,2219,2241,0.923076923077,-20.6,1,5.974515e-06,0.412,0.0,0.0,-4.026373917660731,15,22,8,CDS,,0,0
hsa-miR-4303,NM_001257181,SLC20A2,1798,1831,1.0,-17.7,1,0.001190487,0.397,0.0,0.0,-7.803978932228115,11,14,6,CDS,,0,0
hsa-miR-4309,NM_001257181,SLC20A2,3362,3379,0.846153846154,-19.8,1,6.490767e-05,0.471,0.0,0.0,-8.056611621014136,15,17,11,3UTR,,0,0
hsa-miR-4309,NM_001257181,SLC20A2,3280,3296,0.846153846154,-18.2,1,0.001619406,0.5,0.0,0.0,-6.3934010304742,13,16,7,3UTR,,0,0
hsa-miR-4307,NM_001257181,SLC20A2,2982,3000,0.846153846154,-16.9,1,0.01539939,0.588,0.0,0.0,-9.957570382207184,16,18,12,3UTR,,0,0
hsa-miR-4308,NM_001257181,SLC20A2,1197,1215,0.846153846154,-20.2,1,0.0002372752,0.309,0.0,0.0,-6.251209375382295,16,18,9,CDS,,0,0
hsa-miR-4308,NM_001257181,SLC20A2,573,598,0.846153846154,-17.9,1,8.750521e-05,0.441,0.0,0.0,-4.6730240064523,16,25,9,CDS,,0,0
hsa-miR-4311,NM_001257181,SLC20A2,2381,2408,0.846153846154,-17.7,1,0.01126827,0.368,0.0,0.0,-7.803670806344982,14,17,11,3UTR,,0,0
hsa-miR-4312,NM_001257181,SLC20A2,2817,2840,1.0,-24.4,1,4.712097e-05,0.515,0.0,0.0,-3.937574446201665,17,23,9,3UTR,,0,0
hsa-miR-4313,NM_001257181,SLC20A2,1963,1982,0.923076923077,-21.4,1,2.069902e-08,0.412,0.0,0.0,-9.095974206627575,10,13,5,CDS,,0,0
hsa-miR-4315,NM_001257181,SLC20A2,1106,1123,1.0,-20.1,1,0.001499993,0.515,0.0,0.0,-5.925499359926538,14,17,12,CDS,,0,0
hsa-miR-4315,NM_001257181,SLC20A2,1435,1451,0.846153846154,-19.2,1,0.001173949,0.368,0.0,0.0,-7.7817751947826395,13,16,5,CDS,,0,0
hsa-miR-4316,NM_001257181,SLC20A2,2024,2063,1.0,-24.9,1,4.353883e-05,0.353,0.0,0.0,-5.027463444025684,14,18,11,CDS,,0,0
hsa-miR-4316,NM_001257181,SLC20A2,1453,1470,0.923076923077,-22.6,1,1.193093e-05,0.412,0.0,0.0,-9.113001279259901,15,17,11,CDS,,0,0
hsa-miR-4314,NM_001257181,SLC20A2,1780,1799,0.923076923077,-22.4,1,0.02184613,0.412,0.0,0.0,-5.495113920508112,17,19,15,CDS,,0,0
hsa-miR-4314,NM_001257181,SLC20A2,196,217,1.0,-19.5,1,0.02062767,0.544,0.0,0.0,-5.180080914529843,17,21,9,5UTR,,0,0
hsa-miR-4320,NM_001257181,SLC20A2,1109,1131,0.923076923077,-22.5,1,0.03127272,0.5,0.0,0.0,-9.06124504818596,15,17,15,CDS,,0,0
hsa-miR-4320,NM_001257181,SLC20A2,2418,2470,0.846153846154,-19.2,1,0.0003586456,0.529,0.0,0.0,-4.1706235265052785,15,25,11,3UTR,,0,0
hsa-miR-4322,NM_001257181,SLC20A2,51,77,0.923076923077,-28.3,1,0.01807221,0.382,0.0,0.0,-6.995398001915627,19,26,6,5UTR,,0,0
hsa-miR-4322,NM_001257181,SLC20A2,2784,2834,0.923076923077,-25.6,1,0.0002387826,0.485,0.0,0.0,-3.793324837357118,18,40,9,3UTR,,0,0
hsa-miR-4321,NM_001257181,SLC20A2,2221,2241,0.846153846154,-27.7,1,5.974515e-06,0.412,0.0,0.0,-6.626141984894679,16,20,5,CDS,,0,0
hsa-miR-4323,NM_001257181,SLC20A2,2142,2175,0.846153846154,-21.6,1,4.245752e-06,0.353,0.0,0.0,-5.925499359926538,12,17,9,CDS,,0,0
hsa-miR-4257,NM_001257181,SLC20A2,1856,1880,0.846153846154,-23.9,1,3.565078e-07,0.471,0.0,0.0,-3.937574446201665,17,24,9,CDS,,0,0
hsa-miR-4257,NM_001257181,SLC20A2,1777,1813,0.846153846154,-21.2,1,1.638811e-05,0.412,0.0,0.0,-8.145411092473203,13,17,10,CDS,,0,0
hsa-miR-4258,NM_001257181,SLC20A2,2095,2143,0.846153846154,-23.9,1,1.86016e-07,0.324,0.0,0.0,-5.762913004276319,13,17,9,CDS,,0,0
hsa-miR-4260,NM_001257181,SLC20A2,1536,1557,0.846153846154,-24.8,1,0.0008874729,0.338,0.0,0.0,-8.91699543934141,15,21,7,CDS,,0,0
hsa-miR-4260,NM_001257181,SLC20A2,1377,1430,0.846153846154,-24.2,1,0.001561411,0.412,0.0,0.0,-3.937574446201665,18,53,8,CDS,,0,0
hsa-miR-4260,NM_001257181,SLC20A2,575,597,0.923076923077,-23.0,1,0.0002547248,0.441,0.0,0.0,-8.513283256032173,17,22,5,CDS,,0,0
hsa-miR-4260,NM_001257181,SLC20A2,2419,2437,1.0,-22.4,1,0.007271203,0.382,0.0,0.0,-7.27063564855292,15,18,11,3UTR,,0,0
hsa-miR-4253,NM_001257181,SLC20A2,860,877,1.0,-22.5,1,0.000107091,0.485,0.0,0.0,-13.16012408295899,14,17,11,CDS,,0,0
hsa-miR-4253,NM_001257181,SLC20A2,1860,1876,0.846153846154,-22.5,1,3.102054e-05,0.485,0.0,0.0,-6.894922865640474,15,16,15,CDS,,0,0
hsa-miR-4251,NM_001257181,SLC20A2,1817,1834,0.923076923077,-19.5,1,0.0006414395,0.397,0.0,0.0,-5.7143100613765965,14,17,8,CDS,,0,0
hsa-miR-4251,NM_001257181,SLC20A2,943,956,0.846153846154,-17.0,1,0.01374771,0.456,0.0,0.0,-7.803978932228115,11,13,6,CDS,,0,0
hsa-miR-4254,NM_001257181,SLC20A2,568,592,0.846153846154,-27.9,1,0.0001401781,0.441,0.0,0.0,-16.21230449795762,17,24,7,CDS,,0,0
hsa-miR-4254,NM_001257181,SLC20A2,2127,2164,1.0,-25.7,1,1.914935e-05,0.353,0.0,0.0,-5.226705058867908,20,37,8,CDS,,0,0
hsa-miR-4254,NM_001257181,SLC20A2,3375,3399,0.923076923077,-23.6,1,0.008589769,0.456,0.0,0.0,-4.993964104447428,18,24,7,3UTR,,0,0
hsa-miR-4252,NM_001257181,SLC20A2,2323,2340,0.923076923077,-22.1,1,0.01828185,0.441,0.0,0.0,-9.870711841670003,14,17,10,3UTR,,0,0
hsa-miR-4326,NM_001257181,SLC20A2,2803,2824,0.846153846154,-24.8,1,0.0004089344,0.426,0.0,0.0,-5.4812609810729835,17,21,6,3UTR,,0,0
hsa-miR-4327,NM_001257181,SLC20A2,945,968,1.0,-26.4,1,1.670641e-06,0.397,0.0,0.0,-4.1706235265052785,15,18,13,CDS,,0,0
hsa-miR-4261,NM_001257181,SLC20A2,3280,3295,0.846153846154,-17.7,1,0.003036907,0.515,0.0,0.0,-9.434541705139447,12,15,7,3UTR,,0,0
hsa-miR-4265,NM_001257181,SLC20A2,3366,3404,0.923076923077,-24.1,1,0.03243455,0.441,0.0,0.0,-3.793324837357118,18,38,8,3UTR,,0,0
hsa-miR-4265,NM_001257181,SLC20A2,1696,1712,0.923076923077,-23.9,1,8.3327e-07,0.294,0.0,0.0,-10.132427552430524,14,16,12,CDS,,0,0
hsa-miR-4267,NM_001257181,SLC20A2,1238,1254,0.846153846154,-20.6,1,1.127315e-05,0.368,0.0,0.0,-5.925499359926538,12,16,6,CDS,,0,0
hsa-miR-2355-5p,NM_001257181,SLC20A2,1934,1981,0.846153846154,-19.8,1,1.080554e-08,0.412,0.0,0.0,-9.374064672553681,12,17,8,CDS,,0,0
hsa-miR-2355-3p,NM_001257181,SLC20A2,2299,2323,0.923076923077,-21.5,1,6.541614e-05,0.485,0.0,0.0,-3.937574446201665,19,24,9,3UTR,,0,0
hsa-miR-4268,NM_001257181,SLC20A2,1721,1748,0.923076923077,-27.0,1,0.001553463,0.353,0.0,0.0,-4.95700071937229,14,17,10,CDS,,0,0
hsa-miR-4269,NM_001257181,SLC20A2,783,807,0.923076923077,-25.5,1,0.003901071,0.618,0.0,0.0,-5.4812609810729835,18,24,12,CDS,,0,0
hsa-miR-4269,NM_001257181,SLC20A2,2221,2242,0.807692307692,-25.1,1,1.828106e-05,0.426,0.0,0.0,-8.851285568499378,17,21,11,CDS,,0,0
hsa-miR-4269,NM_001257181,SLC20A2,1434,1470,0.923076923077,-24.5,1,1.193093e-05,0.412,0.0,0.0,-10.883001203960408,16,36,8,CDS,,0,0
hsa-miR-4264,NM_001257181,SLC20A2,324,342,1.0,-20.7,1,0.0003265753,0.544,0.0,0.0,-5.838533207394711,16,18,11,5UTR,,0,0
hsa-miR-4270,NM_001257181,SLC20A2,1269,1293,0.923076923077,-24.1,1,0.003394933,0.441,0.0,0.0,-7.938095361715103,17,24,7,CDS,,0,1
hsa-miR-4271,NM_001257181,SLC20A2,940,959,0.923076923077,-22.1,1,0.01780456,0.441,0.0,0.0,-5.927332678853777,16,19,8,CDS,,0,0
hsa-miR-4274,NM_001257181,SLC20A2,3343,3378,0.846153846154,-22.9,1,5.260052e-05,0.485,0.0,0.0,-5.838533207394711,17,35,7,3UTR,,0,0
hsa-miR-4281,NM_001257181,SLC20A2,2408,2429,1.0,-28.4,1,0.0005780079,0.382,0.0,0.0,-6.251209375382295,17,21,10,3UTR,,0,0
hsa-miR-4281,NM_001257181,SLC20A2,39,62,0.846153846154,-26.8,1,5.014878e-07,0.279,0.0,0.0,-11.480075912772381,15,23,8,5UTR,,0,0
hsa-miR-4281,NM_001257181,SLC20A2,846,875,0.846153846154,-24.3,1,8.122341e-05,0.485,0.0,0.0,-4.794414363722071,17,29,5,CDS,,0,0
hsa-miR-4277,NM_001257181,SLC20A2,2194,2242,0.923076923077,-22.8,1,1.828106e-05,0.426,0.0,0.0,-5.838533207394711,19,25,7,CDS,,0,0
hsa-miR-4279,NM_001257181,SLC20A2,1660,1675,0.846153846154,-21.2,1,0.0002973807,0.309,0.0,0.0,-8.004855389940193,14,15,14,CDS,,0,0
hsa-miR-4279,NM_001257181,SLC20A2,1418,1434,0.846153846154,-20.2,1,0.000566898,0.382,0.0,0.0,-6.09222096393106,13,16,7,CDS,,0,0
hsa-miR-4278,NM_001257181,SLC20A2,1233,1250,0.820512820513,-20.6,1,1.233324e-05,0.353,0.0,0.0,-5.227013184751041,14,17,8,CDS,,0,0
hsa-miR-4278,NM_001257181,SLC20A2,962,977,0.846153846154,-18.9,1,5.740258e-07,0.412,0.0,0.0,-9.572363749392704,11,15,7,CDS,,0,0
hsa-miR-4278,NM_001257181,SLC20A2,866,877,0.846153846154,-17.7,1,0.000107091,0.485,0.0,0.0,-10.814870217720882,10,11,10,CDS,,0,0
hsa-miR-4280,NM_001257181,SLC20A2,2385,2405,0.846153846154,-18.7,1,0.1710953,0.368,0.0,0.0,-14.559080472792468,16,20,9,3UTR,,0,0
hsa-miR-4283,NM_001257181,SLC20A2,3387,3402,0.846153846154,-18.7,1,0.02153753,0.456,0.0,0.0,-11.849884736978735,12,15,5,3UTR,,0,0
hsa-miR-4283,NM_001257181,SLC20A2,1539,1556,0.923076923077,-18.3,1,0.003213104,0.353,0.0,0.0,-11.374879977366588,13,17,7,CDS,,0,0
hsa-miR-4287,NM_001257181,SLC20A2,1417,1434,0.846153846154,-19.1,1,0.000566898,0.382,0.0,0.0,-8.947552749739668,16,17,16,CDS,,0,0
hsa-miR-4287,NM_001257181,SLC20A2,3337,3355,0.923076923077,-18.1,1,0.001678295,0.5,0.0,0.0,-4.906073086755913,14,18,8,3UTR,,0,0
hsa-miR-4292,NM_001257181,SLC20A2,1962,1982,0.923076923077,-26.2,1,2.069902e-08,0.412,0.0,0.0,-4.1706235265052785,15,20,10,CDS,,0,0
hsa-miR-4292,NM_001257181,SLC20A2,1154,1203,0.846153846154,-23.6,1,2.36445e-06,0.368,0.0,0.0,-5.4812609810729835,17,49,8,CDS,,0,0
hsa-miR-4290,NM_001257181,SLC20A2,3344,3362,0.923076923077,-24.1,1,0.0009213974,0.515,0.0,0.0,-6.246131332038532,15,18,6,3UTR,,0,0
hsa-miR-4290,NM_001257181,SLC20A2,1738,1755,0.846153846154,-22.3,1,0.004590908,0.353,0.0,0.0,-7.570929851924502,15,17,11,CDS,,0,0
hsa-miR-4291,NM_001257181,SLC20A2,2225,2244,0.923076923077,-19.5,1,5.491438e-05,0.412,0.0,0.0,-4.95700071937229,14,19,8,CDS,,0,0
hsa-miR-4291,NM_001257181,SLC20A2,797,809,0.846153846154,-15.2,1,0.003500589,0.618,0.0,0.0,-9.992780303665068,10,12,7,CDS,,0,0
hsa-miR-4329,NM_001257181,SLC20A2,1963,1981,0.846153846154,-19.7,1,1.080554e-08,0.412,0.0,0.0,-11.386660674342247,13,18,8,CDS,,0,0
hsa-miR-4330,NM_001257181,SLC20A2,1958,1981,0.923076923077,-26.1,1,1.080554e-08,0.412,0.0,0.0,-3.937574446201665,19,23,7,CDS,,0,0
hsa-miR-4330,NM_001257181,SLC20A2,430,461,0.923076923077,-21.8,1,2.412556e-05,0.515,0.0,0.0,-3.937574446201665,18,31,10,CDS,,0,0
hsa-miR-4330,NM_001257181,SLC20A2,2156,2174,1.0,-21.5,1,1.370014e-05,0.338,0.0,0.0,-9.32546172965396,15,18,8,CDS,,0,0
hsa-miR-500b-5p,NM_001257181,SLC20A2,1147,1161,0.846153846154,-18.9,1,0.0002939026,0.471,0.0,0.0,-7.570929851924502,12,14,7,CDS,,0,0
hsa-miR-4328,NM_001257181,SLC20A2,3363,3379,0.846153846154,-18.4,1,6.490767e-05,0.471,0.0,0.0,-10.752244329692425,13,16,8,3UTR,,0,0
hsa-miR-3605-5p,NM_001257181,SLC20A2,637,665,0.923076923077,-23.8,1,0.0001849361,0.5,0.0,0.0,-8.663307682805062,20,28,8,CDS,,0,0
hsa-miR-3606-5p,NM_001257181,SLC20A2,2058,2068,0.923076923077,-16.1,1,0.0002313188,0.382,0.0,0.0,-9.629009364419638,9,10,9,CDS,,0,0
hsa-miR-3609,NM_001257181,SLC20A2,2999,3024,0.846153846154,-25.4,1,0.04489431,0.471,0.0,0.0,-12.093267323145147,19,25,12,3UTR,,0,0
hsa-miR-3610,NM_001257181,SLC20A2,2170,2207,1.0,-25.3,1,0.0001055382,0.382,0.0,0.0,-6.251209375382295,19,37,12,CDS,,0,0
hsa-miR-3612,NM_001257181,SLC20A2,2376,2414,1.0,-21.4,1,0.00602724,0.382,0.0,0.0,-12.263798748937765,14,18,11,3UTR,,0,0
hsa-miR-3614-5p,NM_001257181,SLC20A2,3266,3291,0.846153846154,-22.7,1,0.004292165,0.5,0.0,0.0,-11.833836572898216,16,25,7,3UTR,,0,0
hsa-miR-3615,NM_001257181,SLC20A2,37,95,1.0,-28.6,1,1.287401e-05,0.5,0.0,0.0,-3.937574446201665,19,41,9,5UTR,,0,0
hsa-miR-3615,NM_001257181,SLC20A2,1718,1743,0.846153846154,-25.5,1,0.001550112,0.309,0.0,0.0,-4.993964104447428,19,25,9,CDS,,0,0
hsa-miR-3617-5p,NM_001257181,SLC20A2,1921,1938,0.807692307692,-18.0,0,0.0001874098,0.456,0.0,0.0,-19.648811274490434,14,17,7,CDS,,0,0
hsa-miR-3619-5p,NM_001257181,SLC20A2,1915,1937,0.923076923077,-30.3,1,0.0001463597,0.456,0.0,0.0,-6.963799684058155,18,22,6,CDS,,0,0
hsa-miR-3619-5p,NM_001257181,SLC20A2,2786,2806,1.0,-24.9,1,2.174254e-06,0.368,0.0,0.0,-7.548016481110864,16,20,6,3UTR,,0,0
hsa-miR-3619-3p,NM_001257181,SLC20A2,2295,2325,1.0,-26.2,1,0.001610861,0.471,0.0,0.0,-10.021548237390759,15,21,10,3UTR,,0,0
hsa-miR-23c,NM_001257181,SLC20A2,2988,3009,1.0,-23.9,1,0.001109547,0.529,0.0,0.0,-6.514540193678739,17,21,9,3UTR,,0,0
hsa-miR-3620-5p,NM_001257181,SLC20A2,1420,1461,0.923076923077,-30.8,1,0.0003883964,0.397,0.0,0.0,-6.7842445331743555,20,41,11,CDS,,0,0
hsa-miR-3620-5p,NM_001257181,SLC20A2,2028,2068,0.846153846154,-30.4,1,0.0002313188,0.382,0.0,0.0,-3.937574446201665,21,40,7,CDS,,0,0
hsa-miR-3620-3p,NM_001257181,SLC20A2,2793,2822,1.0,-22.8,1,0.007198945,0.412,0.0,0.0,-5.495113920508112,16,20,9,3UTR,,0,0
hsa-miR-3621,NM_001257181,SLC20A2,1702,1726,0.846153846154,-28.4,1,8.31489e-05,0.324,0.0,0.0,-4.6730240064523,18,24,10,CDS,,0,0
hsa-miR-3621,NM_001257181,SLC20A2,1791,1814,0.846153846154,-27.0,1,0.0001573348,0.412,0.0,0.0,-6.106959766537749,18,23,8,CDS,,0,0
hsa-miR-3621,NM_001257181,SLC20A2,1207,1235,0.846153846154,-26.7,1,7.91243e-06,0.338,0.0,0.0,-4.1706235265052785,18,28,9,CDS,,0,0
hsa-miR-3622a-5p,NM_001257181,SLC20A2,417,452,1.0,-24.5,1,4.948361e-05,0.456,0.0,0.0,-7.808748849688744,17,23,8,CDS,,0,0
hsa-miR-3622a-3p,NM_001257181,SLC20A2,3192,3217,0.923076923077,-23.1,1,1.564902e-05,0.471,0.0,0.0,-10.370246550194768,20,25,8,3UTR,,0,0
hsa-miR-3622b-3p,NM_001257181,SLC20A2,2792,2838,1.0,-29.0,1,2.530465e-05,0.5,0.0,0.0,-7.91236201216959,18,23,15,3UTR,,0,0
hsa-miR-3622b-3p,NM_001257181,SLC20A2,1157,1204,0.846153846154,-25.2,1,1.414296e-05,0.353,0.0,0.0,-7.808748849688744,15,20,9,CDS,,0,0
hsa-miR-3648,NM_001257181,SLC20A2,2178,2225,0.846153846154,-28.4,1,0.0002398147,0.397,0.0,0.0,-3.937574446201665,19,28,11,CDS,,0,0
hsa-miR-3648,NM_001257181,SLC20A2,2124,2165,1.0,-27.7,1,2.356548e-05,0.338,0.0,0.0,-3.937574446201665,19,41,9,CDS,,0,0
hsa-miR-3649,NM_001257181,SLC20A2,1202,1218,1.0,-20.1,1,0.0005079398,0.294,0.0,0.0,-8.968751670415353,13,16,7,CDS,,0,0
